investor_id,Date,year,quarter,macro_state_label,split,persona_risk_tolerance,persona_time_horizon,persona_loss_aversion,persona_macro_sensitivity,inflation,cycle,unemployment,monetary,stress,Year_Qtr,Mkt-RF,SMB,HML,RMW,CMA,Alpha,state_Expansion,state_Inflationary Tightening,state_Neutral,state_Recession
INV_DRIEHAUS,1Q16,2016,1,Neutral,train,0.5746688,0.528221,0.5588648,0.45276436,0.53,0.43,0.44,0.36,0.66,2016-Q1,1.18,0.48,-0.25,0.07,-0.1,0.014,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q16,2016,2,Neutral,train,0.5746688,0.528221,0.5588648,0.45276436,0.49,0.28,0.43,0.37,0.34,2016-Q2,1.16,0.46,-0.23,0.08,-0.09,0.012,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q16,2016,3,Neutral,train,0.5729772,0.52780086,0.55940044,0.45579618,0.6,0.59,0.44,0.38,0.13,2016-Q3,1.24,0.53,-0.3,0.04,-0.14,0.017,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q16,2016,4,Neutral,train,0.5729772,0.52780086,0.55940044,0.45579618,0.45,0.41,0.39,0.39,0.23,2016-Q4,1.22,0.51,-0.28,0.05,-0.12,0.015,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q17,2017,1,Neutral,train,0.57458067,0.52885324,0.5594326,0.4530683,0.55,0.35,0.37,0.41,0.04,2017-Q1,1.19,0.49,-0.26,0.06,-0.11,0.014,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q17,2017,2,Neutral,train,0.57458067,0.52885324,0.5594326,0.4530683,0.35,0.43,0.29,0.43,0.03,2017-Q2,1.17,0.47,-0.24,0.07,-0.1,0.012,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q17,2017,3,Expansion,train,0.57206285,0.5278875,0.55867594,0.4566576,0.18,0.64,0.26,0.48,0.01,2017-Q3,1.26,0.56,-0.33,0.02,-0.16,0.019,1.0,0.0,0.0,0.0
INV_DRIEHAUS,4Q17,2017,4,Expansion,train,0.57206285,0.5278875,0.55867594,0.4566576,0.22,0.87,0.18,0.49,0.0,2017-Q4,1.23,0.52,-0.29,0.04,-0.13,0.016,1.0,0.0,0.0,0.0
INV_DRIEHAUS,1Q18,2018,1,Neutral,train,0.5736771,0.52830905,0.5583476,0.45327547,0.27,0.66,0.18,0.54,0.5,2018-Q1,1.2,0.5,-0.27,0.05,-0.12,0.015,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q18,2018,2,Neutral,train,0.5736771,0.52830905,0.5583476,0.45327547,0.45,0.38,0.16,0.57,0.32,2018-Q2,1.18,0.48,-0.25,0.06,-0.1,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q18,2018,3,Inflationary Tightening,train,0.56941706,0.5267748,0.55670226,0.4577972,0.62,0.48,0.13,0.61,0.11,2018-Q3,1.27,0.58,-0.34,0.01,-0.17,0.02,0.0,1.0,0.0,0.0
INV_DRIEHAUS,4Q18,2018,4,Neutral,train,0.56941706,0.5267748,0.55670226,0.4577972,0.49,0.18,0.09,0.68,0.67,2018-Q4,1.24,0.54,-0.3,0.03,-0.14,0.017,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q19,2019,1,Neutral,train,0.57382965,0.5290423,0.5595045,0.45281127,0.49,0.48,0.15,0.7,0.4,2019-Q1,1.21,0.51,-0.28,0.05,-0.12,0.016,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q19,2019,2,Expansion,train,0.57382965,0.5290423,0.5595045,0.45281127,0.39,0.69,0.05,0.69,0.3,2019-Q2,1.19,0.49,-0.26,0.06,-0.11,0.014,1.0,0.0,0.0,0.0
INV_DRIEHAUS,3Q19,2019,3,Expansion,train,0.5707555,0.5275009,0.559006,0.45793125,0.55,0.92,0.06,0.67,0.36,2019-Q3,1.28,0.59,-0.35,0.01,-0.18,0.021,1.0,0.0,0.0,0.0
INV_DRIEHAUS,4Q19,2019,4,Neutral,train,0.5707555,0.5275009,0.559006,0.45793125,0.66,0.57,0.01,0.56,0.21,2019-Q4,1.25,0.55,-0.31,0.03,-0.15,0.018,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q20,2020,1,Neutral,train,0.573957,0.5299408,0.5590929,0.4524268,0.66,0.02,0.13,0.51,0.94,2020-Q1,1.15,0.45,-0.25,0.05,-0.15,0.012,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q20,2020,2,Recession,train,0.573957,0.5299408,0.5590929,0.4524268,0.11,0.0,1.0,0.0,0.97,2020-Q2,1.2,0.52,-0.3,0.02,-0.2,0.02,0.0,0.0,0.0,1.0
INV_DRIEHAUS,3Q20,2020,3,Neutral,train,0.57191,0.52913153,0.5584118,0.45642164,0.09,1.0,0.89,0.13,0.85,2020-Q3,1.18,0.48,-0.28,0.04,-0.18,0.018,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q20,2020,4,Neutral,train,0.57191,0.52913153,0.5584118,0.45642164,0.14,0.87,0.77,0.09,0.83,2020-Q4,1.22,0.55,-0.32,0.01,-0.22,0.022,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q21,2021,1,Neutral,test,0.5733719,0.5294667,0.5579938,0.45323965,0.07,0.96,0.74,0.04,0.74,2021-Q1,1.25,0.6,-0.35,-0.01,-0.25,0.025,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q21,2021,2,Neutral,test,0.5733719,0.5294667,0.5579938,0.45323965,0.83,0.98,0.69,0.01,0.52,2021-Q2,1.23,0.58,-0.33,0.0,-0.23,0.023,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q21,2021,3,Neutral,test,0.571621,0.52858436,0.55648285,0.45595872,0.92,0.66,0.51,0.11,0.54,2021-Q3,1.27,0.62,-0.37,-0.02,-0.27,0.026,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q21,2021,4,Neutral,test,0.571621,0.52858436,0.55648285,0.45595872,0.93,0.98,0.24,0.05,0.57,2021-Q4,1.26,0.61,-0.36,-0.01,-0.26,0.024,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q22,2022,1,Neutral,test,0.5738129,0.5296114,0.55730075,0.45127097,0.97,0.09,0.11,0.2,0.81,2022-Q1,1.18,0.45,-0.22,0.08,-0.1,0.015,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q22,2022,2,Neutral,test,0.5738129,0.5296114,0.55730075,0.45127097,0.99,0.18,0.04,0.42,0.89,2022-Q2,1.15,0.42,-0.19,0.1,-0.08,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q22,2022,3,Inflationary Tightening,test,0.57000566,0.5283383,0.5553613,0.4561529,0.98,0.59,0.03,0.66,0.78,2022-Q3,1.21,0.5,-0.26,0.05,-0.14,0.017,0.0,1.0,0.0,0.0
INV_DRIEHAUS,4Q22,2022,4,Inflationary Tightening,test,0.57000566,0.5283383,0.5553613,0.4561529,1.0,0.57,0.06,0.77,0.79,2022-Q4,1.19,0.48,-0.24,0.06,-0.12,0.015,0.0,1.0,0.0,0.0
INV_DRIEHAUS,1Q23,2023,1,Inflationary Tightening,test,0.5740084,0.5300362,0.5584869,0.45198265,0.96,0.59,0.0,0.86,0.64,2023-Q1,1.23,0.52,-0.29,0.03,-0.16,0.018,0.0,1.0,0.0,0.0
INV_DRIEHAUS,2Q23,2023,2,Inflationary Tightening,test,0.5740084,0.5300362,0.5584869,0.45198265,0.95,0.48,0.02,0.89,0.41,2023-Q2,1.21,0.5,-0.27,0.04,-0.14,0.016,0.0,1.0,0.0,0.0
INV_DRIEHAUS,3Q23,2023,3,Expansion,test,0.5707291,0.5282769,0.5571268,0.45799464,0.94,0.9,0.08,0.94,0.29,2023-Q3,1.26,0.56,-0.32,0.01,-0.18,0.02,1.0,0.0,0.0,0.0
INV_DRIEHAUS,4Q23,2023,4,Expansion,test,0.5707291,0.5282769,0.5571268,0.45799464,0.91,0.69,0.09,0.97,0.31,2023-Q4,1.25,0.54,-0.31,0.02,-0.17,0.019,1.0,0.0,0.0,0.0
INV_DRIEHAUS,1Q24,2024,1,Inflationary Tightening,test,0.5800135,0.53219104,0.56343246,0.44599837,0.9,0.23,0.11,0.97,0.18,2024-Q1,1.24,0.53,-0.3,0.02,-0.16,0.018,0.0,1.0,0.0,0.0
INV_DRIEHAUS,2Q24,2024,2,Expansion,test,0.5800135,0.53219104,0.56343246,0.44599837,0.89,0.76,0.17,0.97,0.22,2024-Q2,1.22,0.51,-0.28,0.03,-0.15,0.016,1.0,0.0,0.0,0.0
INV_DRIEHAUS,3Q24,2024,3,Inflationary Tightening,test,0.57834274,0.5317125,0.5625731,0.44755417,0.87,0.66,0.23,0.96,0.46,2024-Q3,1.28,0.58,-0.34,0.0,-0.2,0.022,0.0,1.0,0.0,0.0
INV_DRIEHAUS,4Q24,2024,4,Inflationary Tightening,test,0.57834274,0.5317125,0.5625731,0.44755417,0.88,0.33,0.21,0.87,0.47,2024-Q4,1.27,0.56,-0.33,0.01,-0.19,0.02,0.0,1.0,0.0,0.0
INV_GRANTHAM,4Q08,2008,4,Recession,train,0.5543473,0.54559636,0.53667873,0.4741679,0.55,0.01,0.78,0.4,1.0,2008-Q4,0.83,-0.12,0.6,0.5,0.4,0.01,0.0,0.0,0.0,1.0
INV_GRANTHAM,1Q09,2009,1,Recession,train,0.553387,0.5461536,0.539652,0.47058293,0.24,0.03,0.84,0.32,0.99,2009-Q1,0.81,-0.14,0.64,0.54,0.44,0.009,0.0,0.0,0.0,1.0
INV_GRANTHAM,2Q09,2009,2,Recession,train,0.5573013,0.5463672,0.54219794,0.47175872,0.31,0.11,0.93,0.31,0.96,2009-Q2,0.79,-0.16,0.67,0.57,0.47,0.008,0.0,0.0,0.0,1.0
INV_GRANTHAM,3Q09,2009,3,Recession,train,0.5504484,0.5512489,0.53574795,0.4655292,0.1,0.29,0.96,0.27,0.82,2009-Q3,0.86,-0.09,0.57,0.47,0.37,0.012,0.0,0.0,0.0,1.0
INV_GRANTHAM,4Q09,2009,4,Neutral,train,0.5559097,0.550606,0.53839743,0.4663931,0.14,0.84,0.99,0.19,0.73,2009-Q4,0.84,-0.11,0.59,0.49,0.39,0.011,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q10,2010,1,Recession,train,0.5633498,0.5542455,0.5453958,0.46144637,0.11,0.33,0.97,0.22,0.62,2010-Q1,0.9,0.05,0.45,0.15,0.05,0.003,0.0,0.0,0.0,1.0
INV_GRANTHAM,2Q10,2010,2,Neutral,train,0.54791665,0.550592,0.53191096,0.46444696,0.02,0.81,0.97,0.35,0.88,2010-Q2,0.88,0.06,0.42,0.16,0.04,0.002,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q10,2010,3,Neutral,train,0.5494918,0.5448661,0.53189635,0.47109225,0.01,0.62,0.94,0.33,0.77,2010-Q3,0.92,0.04,0.48,0.14,0.06,0.004,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q10,2010,4,Neutral,train,0.5709659,0.54783285,0.54917634,0.4612998,0.0,0.38,0.95,0.34,0.59,2010-Q4,0.91,0.05,0.46,0.15,0.05,0.003,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q11,2011,1,Neutral,train,0.5601107,0.5443357,0.5401898,0.46933863,0.02,0.1,0.9,0.28,0.55,2011-Q1,0.89,0.07,0.47,0.13,0.04,0.003,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q11,2011,2,Neutral,train,0.55407476,0.5489446,0.5418969,0.46160632,0.06,0.56,0.91,0.14,0.49,2011-Q2,0.92,0.03,0.5,0.15,0.05,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q11,2011,3,Recession,train,0.54508334,0.53819185,0.5236664,0.46942738,0.27,0.13,0.91,0.06,0.93,2011-Q3,0.94,0.02,0.48,0.14,0.07,0.004,0.0,0.0,0.0,1.0
INV_GRANTHAM,4Q11,2011,4,Neutral,train,0.5589235,0.5586996,0.54684764,0.45547694,0.44,0.87,0.88,0.03,0.91,2011-Q4,0.93,0.04,0.47,0.16,0.06,0.004,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q12,2012,1,Neutral,train,0.5640817,0.54760337,0.5530164,0.46615216,0.55,0.69,0.87,0.16,0.53,2012-Q1,0.85,0.08,0.4,0.19,0.03,0.004,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q12,2012,2,Recession,train,0.55357194,0.5473913,0.54256594,0.46426514,0.62,0.32,0.86,0.26,0.61,2012-Q2,0.84,0.09,0.38,0.2,0.02,0.005,0.0,0.0,0.0,1.0
INV_GRANTHAM,3Q12,2012,3,Neutral,train,0.5567609,0.54579455,0.54240745,0.46734002,0.4,0.18,0.84,0.25,0.38,2012-Q3,0.89,0.05,0.45,0.17,0.05,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q12,2012,4,Neutral,train,0.5667021,0.5482231,0.5544621,0.46475893,0.38,0.14,0.83,0.3,0.44,2012-Q4,0.88,0.06,0.44,0.16,0.05,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q13,2013,1,Neutral,train,0.5570996,0.55073947,0.5478849,0.46426436,0.36,0.82,0.82,0.24,0.15,2013-Q1,0.87,0.05,0.45,0.17,0.04,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q13,2013,2,Neutral,train,0.56462395,0.5523046,0.55660886,0.45975292,0.24,0.25,0.81,0.18,0.28,2013-Q2,0.89,0.04,0.46,0.16,0.05,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q13,2013,3,Neutral,train,0.5584048,0.54895365,0.5445357,0.46627238,0.18,0.73,0.8,0.07,0.25,2013-Q3,0.92,0.02,0.48,0.15,0.06,0.007,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q13,2013,4,Neutral,train,0.5634766,0.5494229,0.5519347,0.46265134,0.18,0.73,0.79,0.08,0.24,2013-Q4,0.91,0.03,0.47,0.16,0.05,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q14,2014,1,Neutral,train,0.563595,0.5416703,0.5491141,0.46971908,0.14,0.07,0.76,0.02,0.27,2014-Q1,0.93,0.03,0.51,0.13,0.06,0.004,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q14,2014,2,Neutral,train,0.5705605,0.55293494,0.55552435,0.45624936,0.32,0.94,0.75,0.12,0.08,2014-Q2,0.91,0.04,0.49,0.12,0.07,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q14,2014,3,Neutral,train,0.55882514,0.5431906,0.5447308,0.4684732,0.33,0.93,0.71,0.1,0.12,2014-Q3,0.94,0.02,0.52,0.11,0.08,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q14,2014,4,Neutral,train,0.55356926,0.54232705,0.53577137,0.46521825,0.22,0.35,0.63,0.15,0.35,2014-Q4,0.93,0.02,0.48,0.12,0.07,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q15,2015,1,Neutral,train,0.5563528,0.5447145,0.5452653,0.47111058,0.14,0.76,0.59,0.17,0.43,2015-Q1,0.92,0.03,0.49,0.13,0.07,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q15,2015,2,Neutral,train,0.5560372,0.5459422,0.5418924,0.46458262,0.24,0.48,0.55,0.21,0.19,2015-Q2,0.9,0.04,0.47,0.15,0.06,0.004,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q15,2015,3,Neutral,train,0.55218434,0.5348777,0.5346103,0.4777395,0.27,0.3,0.52,0.23,0.6,2015-Q3,0.96,0.01,0.53,0.1,0.09,0.007,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q15,2015,4,Neutral,train,0.55494857,0.5428052,0.53990024,0.47199902,0.36,0.22,0.48,0.29,0.45,2015-Q4,0.95,0.02,0.51,0.11,0.08,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q16,2016,3,Neutral,train,0.5552371,0.5347889,0.54141164,0.47537085,0.6,0.59,0.44,0.38,0.13,2016-Q3,0.97,0.01,0.55,0.09,0.1,0.008,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q16,2016,4,Neutral,train,0.55404514,0.54637766,0.546425,0.46859846,0.45,0.41,0.39,0.39,0.23,2016-Q4,0.96,0.01,0.57,0.08,0.11,0.007,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q17,2017,1,Neutral,train,0.55426675,0.54045266,0.54632956,0.4733224,0.55,0.35,0.37,0.41,0.04,2017-Q1,0.94,0.02,0.54,0.1,0.09,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q17,2017,2,Neutral,train,0.55747336,0.539076,0.54607046,0.4769853,0.35,0.43,0.29,0.43,0.03,2017-Q2,0.93,0.03,0.52,0.11,0.08,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q17,2017,3,Expansion,train,0.55419,0.5368302,0.5414948,0.47721177,0.18,0.64,0.26,0.48,0.01,2017-Q3,0.98,0.0,0.58,0.07,0.12,0.008,1.0,0.0,0.0,0.0
INV_GRANTHAM,4Q17,2017,4,Expansion,train,0.55448526,0.53737193,0.5442469,0.47132137,0.22,0.87,0.18,0.49,0.0,2017-Q4,0.97,0.01,0.6,0.06,0.13,0.007,1.0,0.0,0.0,0.0
INV_GRANTHAM,1Q18,2018,1,Neutral,train,0.5534867,0.53859645,0.5456766,0.47430626,0.27,0.66,0.18,0.54,0.5,2018-Q1,0.99,0.02,0.61,0.05,0.14,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q18,2018,2,Neutral,train,0.55573624,0.54051906,0.54482204,0.4720986,0.45,0.38,0.16,0.57,0.32,2018-Q2,0.97,0.03,0.59,0.07,0.12,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q18,2018,3,Inflationary Tightening,train,0.5698669,0.5548539,0.56588864,0.4514509,0.62,0.48,0.13,0.61,0.11,2018-Q3,1.01,0.0,0.64,0.04,0.15,0.009,0.0,1.0,0.0,0.0
INV_GRANTHAM,4Q18,2018,4,Neutral,train,0.5542944,0.5339063,0.5473082,0.47814298,0.49,0.18,0.09,0.68,0.67,2018-Q4,1.0,0.01,0.62,0.05,0.13,0.008,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q19,2019,1,Neutral,train,0.56253594,0.55044854,0.56051385,0.45754156,0.49,0.48,0.15,0.7,0.4,2019-Q1,0.98,0.02,0.59,0.08,0.11,0.007,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q19,2019,2,Expansion,train,0.54561126,0.5273757,0.5308477,0.48476315,0.39,0.69,0.05,0.69,0.3,2019-Q2,0.96,0.03,0.57,0.1,0.09,0.006,1.0,0.0,0.0,0.0
INV_GRANTHAM,3Q19,2019,3,Expansion,train,0.55906165,0.5304697,0.54419225,0.4806398,0.55,0.92,0.06,0.67,0.36,2019-Q3,1.0,0.01,0.62,0.06,0.13,0.008,1.0,0.0,0.0,0.0
INV_GRANTHAM,1Q20,2020,1,Neutral,train,0.5541613,0.53767884,0.5370498,0.4775592,0.66,0.02,0.13,0.51,0.94,2020-Q1,0.85,0.03,0.52,0.18,0.08,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q20,2020,2,Recession,train,0.55647254,0.53936857,0.5446398,0.47786444,0.11,0.0,1.0,0.0,0.97,2020-Q2,0.82,0.05,0.48,0.2,0.06,0.004,0.0,0.0,0.0,1.0
INV_GRANTHAM,3Q20,2020,3,Neutral,train,0.5646043,0.5455292,0.5592842,0.47345704,0.09,1.0,0.89,0.13,0.85,2020-Q3,0.88,0.02,0.55,0.12,0.1,0.007,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q20,2020,4,Neutral,train,0.5661385,0.5501971,0.542646,0.46492726,0.14,0.87,0.77,0.09,0.83,2020-Q4,0.87,0.03,0.53,0.14,0.09,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q21,2021,1,Neutral,train,0.56970775,0.54890186,0.5534357,0.46369776,0.07,0.96,0.74,0.04,0.74,2021-Q1,0.86,0.04,0.56,0.11,0.1,0.005,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q21,2021,2,Neutral,train,0.55148953,0.53723913,0.52841586,0.47766373,0.83,0.98,0.69,0.01,0.52,2021-Q2,0.84,0.05,0.54,0.13,0.09,0.004,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q21,2021,3,Neutral,train,0.55955845,0.53271663,0.54795206,0.4833963,0.92,0.66,0.51,0.11,0.54,2021-Q3,0.89,0.02,0.6,0.08,0.12,0.008,0.0,0.0,1.0,0.0
INV_GRANTHAM,4Q21,2021,4,Neutral,train,0.5503986,0.54509383,0.5445848,0.47103903,0.93,0.98,0.24,0.05,0.57,2021-Q4,0.88,0.02,0.59,0.09,0.11,0.007,0.0,0.0,1.0,0.0
INV_GRANTHAM,1Q22,2022,1,Neutral,train,0.5558477,0.54058576,0.5483581,0.47491705,0.97,0.09,0.11,0.2,0.81,2022-Q1,0.89,0.03,0.65,0.08,0.14,0.008,0.0,0.0,1.0,0.0
INV_GRANTHAM,2Q22,2022,2,Neutral,train,0.55548084,0.53585297,0.53826267,0.48211244,0.99,0.18,0.04,0.42,0.89,2022-Q2,0.87,0.04,0.68,0.1,0.12,0.006,0.0,0.0,1.0,0.0
INV_GRANTHAM,3Q22,2022,3,Inflationary Tightening,test,0.5658285,0.5405107,0.5480302,0.47420335,0.98,0.59,0.03,0.66,0.78,2022-Q3,0.92,0.01,0.72,0.06,0.16,0.01,0.0,1.0,0.0,0.0
INV_GRANTHAM,4Q22,2022,4,Inflationary Tightening,test,0.5626127,0.53418666,0.54230493,0.4785467,1.0,0.57,0.06,0.77,0.79,2022-Q4,0.91,0.02,0.7,0.07,0.15,0.009,0.0,1.0,0.0,0.0
INV_GRANTHAM,1Q23,2023,1,Inflationary Tightening,test,0.5584591,0.542185,0.56113416,0.47270948,0.96,0.59,0.0,0.86,0.64,2023-Q1,0.9,0.02,0.69,0.08,0.14,0.008,0.0,1.0,0.0,0.0
INV_GRANTHAM,3Q23,2023,3,Expansion,test,0.53356624,0.53135365,0.5223575,0.48706424,0.94,0.9,0.08,0.94,0.29,2023-Q3,0.94,0.01,0.75,0.05,0.18,0.011,1.0,0.0,0.0,0.0
INV_GRANTHAM,4Q23,2023,4,Expansion,test,0.56473994,0.5461128,0.55247134,0.46759284,0.91,0.69,0.09,0.97,0.31,2023-Q4,0.93,0.01,0.73,0.06,0.17,0.01,1.0,0.0,0.0,0.0
INV_GRANTHAM,1Q24,2024,1,Inflationary Tightening,test,0.5603753,0.54607344,0.54926103,0.46761683,0.9,0.23,0.11,0.97,0.18,2024-Q1,0.92,0.02,0.71,0.07,0.16,0.009,0.0,1.0,0.0,0.0
INV_GRANTHAM,2Q24,2024,2,Expansion,test,0.5548411,0.53384656,0.5419412,0.47977993,0.89,0.76,0.17,0.97,0.22,2024-Q2,0.91,0.03,0.69,0.09,0.15,0.008,1.0,0.0,0.0,0.0
INV_GRANTHAM,3Q24,2024,3,Inflationary Tightening,test,0.5590565,0.56243145,0.5633392,0.45526296,0.87,0.66,0.23,0.96,0.46,2024-Q3,0.95,0.01,0.76,0.04,0.2,0.012,0.0,1.0,0.0,0.0
INV_GRANTHAM,4Q24,2024,4,Inflationary Tightening,test,0.54773194,0.52533674,0.5313014,0.48825777,0.88,0.33,0.21,0.87,0.47,2024-Q4,0.94,0.01,0.74,0.05,0.19,0.011,0.0,1.0,0.0,0.0
INV_HAWKINS,4Q02,2002,4,Recession,train,0.57148695,0.5287111,0.55763054,0.45796293,0.45,0.14,0.67,0.55,0.95,2002-Q4,0.95,0.16,0.63,0.1,0.05,0.009,0.0,0.0,0.0,1.0
INV_HAWKINS,1Q03,2003,1,Recession,train,0.5726991,0.5275589,0.55861,0.4570089,0.33,0.38,0.67,0.52,0.92,2003-Q1,0.94,0.13,0.67,0.12,0.07,0.008,0.0,0.0,0.0,1.0
INV_HAWKINS,2Q03,2003,2,Neutral,train,0.5726991,0.5275589,0.55861,0.4570089,0.13,0.76,0.72,0.5,0.7,2003-Q2,0.91,0.1,0.7,0.14,0.09,0.006,0.0,0.0,1.0,0.0
INV_HAWKINS,3Q03,2003,3,Neutral,train,0.5734962,0.52891356,0.5609426,0.45583513,0.07,0.97,0.72,0.47,0.58,2003-Q3,0.99,0.18,0.62,0.09,0.05,0.011,0.0,0.0,1.0,0.0
INV_HAWKINS,4Q03,2003,4,Neutral,train,0.5734962,0.52891356,0.5609426,0.45583513,0.05,0.9,0.65,0.44,0.48,2003-Q4,0.98,0.16,0.64,0.1,0.06,0.01,0.0,0.0,1.0,0.0
INV_HAWKINS,1Q04,2004,1,Neutral,train,0.5709813,0.5296897,0.55837786,0.45681876,0.04,0.43,0.61,0.45,0.42,2004-Q1,0.96,0.12,0.68,0.12,0.08,0.009,0.0,0.0,1.0,0.0
INV_HAWKINS,2Q04,2004,2,Neutral,train,0.5709813,0.5296897,0.55837786,0.45681876,0.18,0.62,0.6,0.46,0.39,2004-Q2,0.94,0.1,0.71,0.14,0.1,0.007,0.0,0.0,1.0,0.0
INV_HAWKINS,3Q04,2004,3,Neutral,train,0.57173353,0.5308965,0.5589476,0.4566448,0.3,0.79,0.56,0.53,0.33,2004-Q3,1.01,0.17,0.63,0.09,0.06,0.012,0.0,0.0,1.0,0.0
INV_HAWKINS,4Q04,2004,4,Neutral,train,0.57173353,0.5308965,0.5589476,0.4566448,0.4,0.83,0.56,0.62,0.17,2004-Q4,1.0,0.15,0.65,0.1,0.07,0.011,0.0,0.0,1.0,0.0
INV_HAWKINS,1Q05,2005,1,Inflationary Tightening,train,0.570818,0.5284825,0.55735296,0.45794544,0.62,0.86,0.53,0.71,0.09,2005-Q1,0.98,0.11,0.69,0.12,0.09,0.01,0.0,1.0,0.0,0.0
INV_HAWKINS,2Q05,2005,2,Neutral,train,0.570818,0.5284825,0.55735296,0.45794544,0.55,0.35,0.5,0.72,0.14,2005-Q2,0.96,0.09,0.72,0.14,0.11,0.009,0.0,0.0,1.0,0.0
INV_HAWKINS,3Q05,2005,3,Neutral,train,0.5702916,0.5289405,0.5595479,0.46136802,0.4,0.64,0.46,0.74,0.06,2005-Q3,1.03,0.16,0.64,0.09,0.07,0.013,0.0,0.0,1.0,0.0
INV_HAWKINS,4Q05,2005,4,Neutral,train,0.5702916,0.5289405,0.5595479,0.46136802,0.4,0.41,0.46,0.79,0.1,2005-Q4,1.02,0.14,0.66,0.1,0.08,0.012,0.0,0.0,1.0,0.0
INV_HAWKINS,1Q06,2006,1,Expansion,train,0.57229847,0.5300057,0.56047946,0.45711794,0.45,0.95,0.39,0.84,0.05,2006-Q1,1.0,0.1,0.7,0.12,0.1,0.011,1.0,0.0,0.0,0.0
INV_HAWKINS,2Q06,2006,2,Inflationary Tightening,train,0.57229847,0.5300057,0.56047946,0.45711794,0.6,0.24,0.35,0.88,0.26,2006-Q2,0.98,0.08,0.73,0.14,0.12,0.01,0.0,1.0,0.0,0.0
INV_HAWKINS,3Q06,2006,3,Inflationary Tightening,train,0.5744464,0.52927893,0.5581614,0.45441958,0.79,0.18,0.35,0.93,0.16,2006-Q3,1.05,0.15,0.65,0.09,0.08,0.014,0.0,1.0,0.0,0.0
INV_HAWKINS,4Q06,2006,4,Expansion,train,0.5744464,0.52927893,0.5581614,0.45441958,0.82,0.73,0.31,0.91,0.02,2006-Q4,1.04,0.13,0.67,0.1,0.09,0.013,1.0,0.0,0.0,0.0
INV_HAWKINS,1Q07,2007,1,Inflationary Tightening,train,0.5698697,0.5293695,0.55685836,0.46068427,0.77,0.27,0.33,0.95,0.07,2007-Q1,1.02,0.09,0.71,0.12,0.11,0.012,0.0,1.0,0.0,0.0
